season,week,celebrity_name,ballroom_partner,judge1,judge2,judge3,judge4,total_judge_score,eliminated_flag,results,placement,industry
12,1,Mike Catherwood,Lacey Schwimmer,5.0,4.0,4.0,,13.0,0,Eliminated Week 2,11,Radio Personality
12,2,Hines Ward,Kym Johnson,8.0,7.0,8.0,,23.0,0,1st Place,1,Athlete
12,2,Chris Jericho,Cheryl Burke,8.0,7.0,8.0,,23.0,0,Eliminated Week 6,7,Athlete
12,2,Romeo,Chelsie Hightower,7.0,8.0,8.0,,23.0,0,Eliminated Week 8,5,Singer/Rapper
12,2,Ralph Macchio,Karina Smirnoff,7.0,7.0,7.0,,21.0,0,Eliminated Week 9,4,Actor/Actress
12,2,Kirstie Alley,Maksim Chmerkoskiy,7.0,6.0,7.0,,20.0,0,2nd Place,2,Actor/Actress
12,2,Kendra Wilkinson,Louis van Amstel,7.0,6.0,6.0,,19.0,0,Eliminated Week 7,6,TV Personality
12,2,Chelsea Kane,Mark Ballas,6.0,5.0,7.0,,18.0,0,3rd Place,3,Actor/Actress
12,2,Petra Nemcova,Dmitry Chaplin,6.0,6.0,6.0,,18.0,0,Eliminated Week 5,8,Model
12,2,Sugar Ray Leonard,Anna Trebunskaya,6.0,5.0,6.0,,17.0,0,Eliminated Week 4,9,Athlete
12,2,Mike Catherwood,Lacey Schwimmer,6.0,5.0,6.0,,17.0,1,Eliminated Week 2,11,Radio Personality
12,2,Wendy Williams,Tony Dovolani,6.0,5.0,6.0,,17.0,0,Eliminated Week 3,10,TV Personality
12,3,Hines Ward,Kym Johnson,9.0,8.0,8.0,,25.0,0,1st Place,1,Athlete
12,3,Petra Nemcova,Dmitry Chaplin,8.0,9.0,8.0,,25.0,0,Eliminated Week 5,8,Model
12,3,Chelsea Kane,Mark Ballas,7.0,8.0,8.0,,23.0,0,3rd Place,3,Actor/Actress
12,3,Kendra Wilkinson,Louis van Amstel,8.0,7.0,8.0,,23.0,0,Eliminated Week 7,6,TV Personality
12,3,Ralph Macchio,Karina Smirnoff,7.0,7.0,7.0,,21.0,0,Eliminated Week 9,4,Actor/Actress
12,3,Kirstie Alley,Maksim Chmerkoskiy,7.0,7.0,7.0,,21.0,0,2nd Place,2,Actor/Actress
12,3,Chris Jericho,Cheryl Burke,7.0,7.0,7.0,,21.0,0,Eliminated Week 6,7,Athlete
12,3,Sugar Ray Leonard,Anna Trebunskaya,7.0,6.0,7.0,,20.0,0,Eliminated Week 4,9,Athlete
12,3,Romeo,Chelsie Hightower,7.0,6.0,7.0,,20.0,0,Eliminated Week 8,5,Singer/Rapper
12,3,Wendy Williams,Tony Dovolani,5.0,5.0,5.0,,15.0,1,Eliminated Week 3,10,TV Personality
12,4,Chelsea Kane,Mark Ballas,9.0,8.0,9.0,,26.0,0,3rd Place,3,Actor/Actress
12,4,Ralph Macchio,Karina Smirnoff,8.0,8.0,9.0,,25.0,0,Eliminated Week 9,4,Actor/Actress
12,4,Hines Ward,Kym Johnson,9.0,8.0,8.0,,25.0,0,1st Place,1,Athlete
12,4,Chris Jericho,Cheryl Burke,8.0,7.0,8.0,,23.0,0,Eliminated Week 6,7,Athlete
12,4,Petra Nemcova,Dmitry Chaplin,8.0,7.0,8.0,,23.0,0,Eliminated Week 5,8,Model
12,4,Romeo,Chelsie Hightower,7.0,8.0,8.0,,23.0,0,Eliminated Week 8,5,Singer/Rapper
12,4,Kirstie Alley,Maksim Chmerkoskiy,7.0,7.0,8.0,,22.0,0,2nd Place,2,Actor/Actress
12,4,Sugar Ray Leonard,Anna Trebunskaya,7.0,7.0,7.0,,21.0,1,Eliminated Week 4,9,Athlete
12,4,Kendra Wilkinson,Louis van Amstel,6.0,6.0,6.0,,18.0,0,Eliminated Week 7,6,TV Personality
12,5,Hines Ward,Kym Johnson,9.0,9.0,9.0,,27.0,0,1st Place,1,Athlete
12,5,Chelsea Kane,Mark Ballas,9.0,8.0,9.0,,26.0,0,3rd Place,3,Actor/Actress
12,5,Chris Jericho,Cheryl Burke,9.0,8.0,9.0,,26.0,0,Eliminated Week 6,7,Athlete
12,5,Romeo,Chelsie Hightower,9.0,8.0,9.0,,26.0,0,Eliminated Week 8,5,Singer/Rapper
12,5,Kirstie Alley,Maksim Chmerkoskiy,8.0,7.0,8.0,,23.0,0,2nd Place,2,Actor/Actress
12,5,Ralph Macchio,Karina Smirnoff,8.0,7.0,7.0,,22.0,0,Eliminated Week 9,4,Actor/Actress
12,5,Petra Nemcova,Dmitry Chaplin,7.0,7.0,8.0,,22.0,1,Eliminated Week 5,8,Model
12,5,Kendra Wilkinson,Louis van Amstel,8.0,7.0,7.0,,22.0,0,Eliminated Week 7,6,TV Personality
12,6,Chelsea Kane,Mark Ballas,10.0,9.0,9.0,,28.0,0,3rd Place,3,Actor/Actress
12,6,Romeo,Chelsie Hightower,10.0,9.0,9.0,,28.0,0,Eliminated Week 8,5,Singer/Rapper
12,6,Hines Ward,Kym Johnson,9.0,9.0,9.0,,27.0,0,1st Place,1,Athlete
12,6,Kirstie Alley,Maksim Chmerkoskiy,8.0,9.0,9.0,,26.0,0,2nd Place,2,Actor/Actress
12,6,Kendra Wilkinson,Louis van Amstel,8.0,8.0,9.0,,25.0,0,Eliminated Week 7,6,TV Personality
12,6,Ralph Macchio,Karina Smirnoff,8.0,8.0,8.0,,24.0,0,Eliminated Week 9,4,Actor/Actress
12,6,Chris Jericho,Cheryl Burke,7.0,8.0,7.0,,22.0,1,Eliminated Week 6,7,Athlete
12,7,Ralph Macchio,Karina Smirnoff,9.0,8.5,7.5,8.0,33.0,0,Eliminated Week 9,4,Actor/Actress
12,7,Hines Ward,Kym Johnson,8.0,8.0,8.0,9.0,33.0,0,1st Place,1,Athlete
12,7,Chelsea Kane,Mark Ballas,8.0,8.5,7.5,8.0,32.0,0,3rd Place,3,Actor/Actress
12,7,Kendra Wilkinson,Louis van Amstel,7.5,7.5,7.5,8.0,30.5,1,Eliminated Week 7,6,TV Personality
12,7,Kirstie Alley,Maksim Chmerkoskiy,8.0,7.0,7.0,8.0,30.0,0,2nd Place,2,Actor/Actress
12,7,Romeo,Chelsie Hightower,7.5,8.0,7.0,7.5,30.0,0,Eliminated Week 8,5,Singer/Rapper
12,8,Chelsea Kane,Mark Ballas,9.0,9.0,9.5,,27.5,0,3rd Place,3,Actor/Actress
12,8,Hines Ward,Kym Johnson,9.0,9.0,9.0,,27.0,0,1st Place,1,Athlete
12,8,Kirstie Alley,Maksim Chmerkoskiy,8.5,9.0,9.0,,26.5,0,2nd Place,2,Actor/Actress
12,8,Romeo,Chelsie Hightower,8.5,9.0,8.5,,26.0,1,Eliminated Week 8,5,Singer/Rapper
12,8,Ralph Macchio,Karina Smirnoff,7.5,7.5,8.0,,23.0,0,Eliminated Week 9,4,Actor/Actress
12,9,Chelsea Kane,Mark Ballas,12.0,12.0,12.5,,36.5,0,3rd Place,3,Actor/Actress
12,9,Hines Ward,Kym Johnson,10.0,10.0,10.0,,30.0,0,1st Place,1,Athlete
12,9,Kirstie Alley,Maksim Chmerkoskiy,9.0,9.0,9.0,,27.0,0,2nd Place,2,Actor/Actress
12,9,Ralph Macchio,Karina Smirnoff,8.0,8.0,8.0,,24.0,1,Eliminated Week 9,4,Actor/Actress
12,10,Chelsea Kane,Mark Ballas,10.0,9.6666,10.0,,29.666600000000003,0,3rd Place,3,Actor/Actress
12,10,Hines Ward,Kym Johnson,10.0,9.6666,10.0,,29.666600000000003,0,1st Place,1,Athlete
12,10,Kirstie Alley,Maksim Chmerkoskiy,9.3333,9.3333,9.3333,,27.999899999999997,0,2nd Place,2,Actor/Actress
13,1,J.R. Martinez,Karina Smirnoff,8.0,7.0,7.0,,22.0,0,1st Place,1,Actor/Actress
13,1,Chynna Phillips,Tony Dovolani,8.0,7.0,7.0,,22.0,0,Eliminated Week 4,9,Singer/Rapper
13,1,Hope Solo,Maksim Chmerkoskiy,7.0,7.0,7.0,,21.0,0,Eliminated Week 9,4,Athlete
13,1,Ricki Lake,Derek Hough,7.0,6.0,7.0,,20.0,0,3rd Place,3,Actor/Actress
13,1,Kristin Cavallari,Mark Ballas,7.0,6.0,6.0,,19.0,0,Eliminated Week 3,10,TV Personality
13,1,David Arquette,Kym Johnson,6.0,6.0,6.0,,18.0,0,Eliminated Week 7,6,Actor/Actress
13,1,Carson Kressley,Anna Trebunskaya,6.0,5.0,6.0,,17.0,0,Eliminated Week 5,8,TV Personality
13,1,Chaz Bono,Lacey Schwimmer,6.0,5.0,6.0,,17.0,0,Eliminated Week 6,7,TV Personality
13,1,Nancy Grace,Tristan MacManus,5.0,5.0,6.0,,16.0,0,Eliminated Week 8,5,TV Personality
13,1,Rob Kardashian,Cheryl Burke,6.0,5.0,5.0,,16.0,0,2nd Place,2,TV Personality
13,1,Elisabetta Canalis,Valentin Chmerkovskiy,5.0,5.0,5.0,,15.0,0,Eliminated Week 2,11,Actor/Actress
13,1,Metta World Peace (Ron),Peta Murgatroyd,5.0,4.0,5.0,,14.0,1,Eliminated Week 1,12,Athlete
13,2,Ricki Lake,Derek Hough,8.0,7.0,8.0,,23.0,0,3rd Place,3,Actor/Actress
13,2,J.R. Martinez,Karina Smirnoff,7.0,7.0,8.0,,22.0,0,1st Place,1,Actor/Actress
13,2,Kristin Cavallari,Mark Ballas,8.0,7.0,7.0,,22.0,0,Eliminated Week 3,10,TV Personality
13,2,Elisabetta Canalis,Valentin Chmerkovskiy,7.0,7.0,7.0,,21.0,1,Eliminated Week 2,11,Actor/Actress
13,2,Chynna Phillips,Tony Dovolani,7.0,7.0,7.0,,21.0,0,Eliminated Week 4,9,Singer/Rapper
13,2,Nancy Grace,Tristan MacManus,6.0,8.0,7.0,,21.0,0,Eliminated Week 8,5,TV Personality
13,2,Rob Kardashian,Cheryl Burke,7.0,7.0,7.0,,21.0,0,2nd Place,2,TV Personality
13,2,Hope Solo,Maksim Chmerkoskiy,6.0,7.0,6.0,,19.0,0,Eliminated Week 9,4,Athlete
13,2,David Arquette,Kym Johnson,6.0,6.0,6.0,,18.0,0,Eliminated Week 7,6,Actor/Actress
13,2,Carson Kressley,Anna Trebunskaya,6.0,6.0,6.0,,18.0,0,Eliminated Week 5,8,TV Personality
13,2,Chaz Bono,Lacey Schwimmer,6.0,5.0,6.0,,17.0,0,Eliminated Week 6,7,TV Personality
13,3,Ricki Lake,Derek Hough,9.0,9.0,9.0,,27.0,0,3rd Place,3,Actor/Actress
13,3,J.R. Martinez,Karina Smirnoff,9.0,8.0,9.0,,26.0,0,1st Place,1,Actor/Actress
13,3,Chynna Phillips,Tony Dovolani,8.0,9.0,9.0,,26.0,0,Eliminated Week 4,9,Singer/Rapper
13,3,David Arquette,Kym Johnson,8.0,8.0,8.0,,24.0,0,Eliminated Week 7,6,Actor/Actress
13,3,Hope Solo,Maksim Chmerkoskiy,8.0,8.0,8.0,,24.0,0,Eliminated Week 9,4,Athlete
13,3,Kristin Cavallari,Mark Ballas,8.0,8.0,8.0,,24.0,1,Eliminated Week 3,10,TV Personality
13,3,Rob Kardashian,Cheryl Burke,8.0,8.0,8.0,,24.0,0,2nd Place,2,TV Personality
13,3,Carson Kressley,Anna Trebunskaya,8.0,7.0,8.0,,23.0,0,Eliminated Week 5,8,TV Personality
13,3,Nancy Grace,Tristan MacManus,7.0,7.0,7.0,,21.0,0,Eliminated Week 8,5,TV Personality
13,3,Chaz Bono,Lacey Schwimmer,6.0,6.0,6.0,,18.0,0,Eliminated Week 6,7,TV Personality
13,4,Ricki Lake,Derek Hough,10.0,9.0,10.0,,29.0,0,3rd Place,3,Actor/Actress
13,4,J.R. Martinez,Karina Smirnoff,8.0,9.0,9.0,,26.0,0,1st Place,1,Actor/Actress
13,4,Hope Solo,Maksim Chmerkoskiy,8.0,8.0,8.0,,24.0,0,Eliminated Week 9,4,Athlete
13,4,Rob Kardashian,Cheryl Burke,8.0,8.0,8.0,,24.0,0,2nd Place,2,TV Personality
13,4,David Arquette,Kym Johnson,8.0,7.0,8.0,,23.0,0,Eliminated Week 7,6,Actor/Actress
13,4,Chynna Phillips,Tony Dovolani,7.0,7.0,7.0,,21.0,1,Eliminated Week 4,9,Singer/Rapper
13,4,Chaz Bono,Lacey Schwimmer,7.0,7.0,7.0,,21.0,0,Eliminated Week 6,7,TV Personality
13,4,Nancy Grace,Tristan MacManus,7.0,7.0,7.0,,21.0,0,Eliminated Week 8,5,TV Personality
13,4,Carson Kressley,Anna Trebunskaya,7.0,6.0,7.0,,20.0,0,Eliminated Week 5,8,TV Personality
13,5,J.R. Martinez,Karina Smirnoff,9.0,9.0,10.0,,28.0,0,1st Place,1,Actor/Actress
13,5,David Arquette,Kym Johnson,8.0,9.0,8.0,,25.0,0,Eliminated Week 7,6,Actor/Actress
13,5,Rob Kardashian,Cheryl Burke,9.0,8.0,8.0,,25.0,0,2nd Place,2,TV Personality
13,5,Ricki Lake,Derek Hough,8.0,8.0,8.0,,24.0,0,3rd Place,3,Actor/Actress
13,5,Hope Solo,Maksim Chmerkoskiy,8.0,8.0,8.0,,24.0,0,Eliminated Week 9,4,Athlete
13,5,Nancy Grace,Tristan MacManus,7.0,7.0,8.0,,22.0,0,Eliminated Week 8,5,TV Personality
13,5,Chaz Bono,Lacey Schwimmer,7.0,7.0,7.0,,21.0,0,Eliminated Week 6,7,TV Personality
13,5,Carson Kressley,Anna Trebunskaya,6.0,6.0,7.0,,19.0,1,Eliminated Week 5,8,TV Personality
13,6,Ricki Lake,Derek Hough,10.0,9.0,10.0,,29.0,0,3rd Place,3,Actor/Actress
13,6,J.R. Martinez,Karina Smirnoff,10.0,9.0,10.0,,29.0,0,1st Place,1,Actor/Actress
13,6,Nancy Grace,Tristan MacManus,9.0,7.0,8.0,,24.0,0,Eliminated Week 8,5,TV Personality
13,6,David Arquette,Kym Johnson,8.0,7.0,8.0,,23.0,0,Eliminated Week 7,6,Actor/Actress
13,6,Rob Kardashian,Cheryl Burke,8.0,7.0,7.0,,22.0,0,2nd Place,2,TV Personality
13,6,Hope Solo,Maksim Chmerkoskiy,7.0,6.0,7.0,,20.0,0,Eliminated Week 9,4,Athlete
13,6,Chaz Bono,Lacey Schwimmer,7.0,6.0,6.0,,19.0,1,Eliminated Week 6,7,TV Personality
13,7,Ricki Lake,Derek Hough,9.0,8.5,9.0,,26.5,0,3rd Place,3,Actor/Actress
13,7,Rob Kardashian,Cheryl Burke,9.0,8.0,8.5,,25.5,0,2nd Place,2,TV Personality
13,7,Hope Solo,Maksim Chmerkoskiy,8.5,8.0,8.5,,25.0,0,Eliminated Week 9,4,Athlete
13,7,J.R. Martinez,Karina Smirnoff,8.5,7.5,8.0,,24.0,0,1st Place,1,Actor/Actress
13,7,David Arquette,Kym Johnson,8.0,7.5,8.0,,23.5,1,Eliminated Week 7,6,Actor/Actress
13,7,Nancy Grace,Tristan MacManus,7.5,7.0,7.5,,22.0,0,Eliminated Week 8,5,TV Personality
13,8,J.R. Martinez,Karina Smirnoff,10.0,10.0,10.0,,30.0,0,1st Place,1,Actor/Actress
13,8,Ricki Lake,Derek Hough,8.5,8.5,9.0,,26.0,0,3rd Place,3,Actor/Actress
13,8,Hope Solo,Maksim Chmerkoskiy,8.5,9.0,8.5,,26.0,0,Eliminated Week 9,4,Athlete
13,8,Rob Kardashian,Cheryl Burke,8.5,8.5,8.5,,25.5,0,2nd Place,2,TV Personality
13,8,Nancy Grace,Tristan MacManus,7.5,7.0,7.5,,22.0,1,Eliminated Week 8,5,TV Personality
13,9,Ricki Lake,Derek Hough,10.8333,11.3333,11.3333,,33.4999,0,3rd Place,3,Actor/Actress
13,9,Rob Kardashian,Cheryl Burke,11.1666,10.6666,10.6666,,32.4998,0,2nd Place,2,TV Personality
13,9,J.R. Martinez,Karina Smirnoff,9.5,9.0,9.5,,28.0,0,1st Place,1,Actor/Actress
13,9,Hope Solo,Maksim Chmerkoskiy,8.1666,8.1666,8.1666,,24.4998,1,Eliminated Week 9,4,Athlete
13,10,Rob Kardashian,Cheryl Burke,9.4444,9.4444,9.4444,,28.333199999999998,0,2nd Place,2,TV Personality
13,10,J.R. Martinez,Karina Smirnoff,9.3333,9.1666,9.6666,,28.1665,0,1st Place,1,Actor/Actress
13,10,Ricki Lake,Derek Hough,9.3333,9.3333,9.3333,,27.999899999999997,0,3rd Place,3,Actor/Actress
14,1,Jaleel White,Kym Johnson,9.0,8.0,9.0,,26.0,0,Eliminated Week 7,7,Actor/Actress
14,1,Katherine Jenkins,Mark Ballas,9.0,8.0,9.0,,26.0,0,2nd Place,2,Singer/Rapper
14,1,William Levy,Cheryl Burke,8.0,8.0,8.0,,24.0,0,3rd Place,3,Actor/Actress
14,1,Jack Wagner,Anna Trebunskaya,8.0,7.0,8.0,,23.0,0,Eliminated Week 3,11,Actor/Actress
14,1,Sherri Sheperd,Valentin Chmerkovskiy,8.0,7.0,8.0,,23.0,0,Eliminated Week 4,10,Actor/Actress
14,1,Roshon Fegan,Chelsie Hightower,8.0,7.0,8.0,,23.0,0,Eliminated Week 8,6,Actor/Actress
14,1,Gladys Knight,Tristan MacManus,8.0,7.0,8.0,,23.0,0,Eliminated Week 6,8,Singer/Rapper
14,1,Donald Driver,Peta Murgatroyd,7.0,7.0,7.0,,21.0,0,1st Place,1,Athlete
14,1,Maria Menounos,Derek Hough,7.0,7.0,7.0,,21.0,0,Eliminated Week 9,4,TV Personality
14,1,Melissa Gilbert,Maksim Chmerkoskiy,7.0,6.0,7.0,,20.0,0,Eliminated Week 8,5,Actor/Actress
14,1,Martina Navratilova,Tony Dovolani,7.0,6.0,7.0,,20.0,0,Eliminated Week 2,12,Athlete
14,1,Gavin DeGraw,Karina Smirnoff,7.0,6.0,7.0,,20.0,0,Eliminated Week 5,9,Singer/Rapper
14,2,Roshon Fegan,Chelsie Hightower,9.0,8.0,9.0,,26.0,0,Eliminated Week 8,6,Actor/Actress
14,2,Katherine Jenkins,Mark Ballas,9.0,8.0,9.0,,26.0,0,2nd Place,2,Singer/Rapper
14,2,William Levy,Cheryl Burke,9.0,7.0,9.0,,25.0,0,3rd Place,3,Actor/Actress
14,2,Maria Menounos,Derek Hough,8.0,8.0,9.0,,25.0,0,Eliminated Week 9,4,TV Personality
14,2,Donald Driver,Peta Murgatroyd,8.0,8.0,8.0,,24.0,0,1st Place,1,Athlete
14,2,Sherri Sheperd,Valentin Chmerkovskiy,8.0,7.0,8.0,,23.0,0,Eliminated Week 4,10,Actor/Actress
14,2,Jaleel White,Kym Johnson,7.0,7.0,8.0,,22.0,0,Eliminated Week 7,7,Actor/Actress
14,2,Jack Wagner,Anna Trebunskaya,7.0,7.0,7.0,,21.0,0,Eliminated Week 3,11,Actor/Actress
14,2,Gavin DeGraw,Karina Smirnoff,7.0,7.0,7.0,,21.0,0,Eliminated Week 5,9,Singer/Rapper
14,2,Melissa Gilbert,Maksim Chmerkoskiy,7.0,6.0,7.0,,20.0,0,Eliminated Week 8,5,Actor/Actress
14,2,Gladys Knight,Tristan MacManus,7.0,5.0,7.0,,19.0,0,Eliminated Week 6,8,Singer/Rapper
14,2,Martina Navratilova,Tony Dovolani,6.0,5.0,6.0,,17.0,1,Eliminated Week 2,12,Athlete
14,3,Katherine Jenkins,Mark Ballas,10.0,9.0,10.0,,29.0,0,2nd Place,2,Singer/Rapper
14,3,William Levy,Cheryl Burke,9.0,9.0,10.0,,28.0,0,3rd Place,3,Actor/Actress
14,3,Maria Menounos,Derek Hough,9.0,9.0,9.0,,27.0,0,Eliminated Week 9,4,TV Personality
14,3,Donald Driver,Peta Murgatroyd,9.0,8.0,9.0,,26.0,0,1st Place,1,Athlete
14,3,Jaleel White,Kym Johnson,9.0,8.0,8.0,,25.0,0,Eliminated Week 7,7,Actor/Actress
14,3,Roshon Fegan,Chelsie Hightower,8.0,8.0,9.0,,25.0,0,Eliminated Week 8,6,Actor/Actress
14,3,Jack Wagner,Anna Trebunskaya,8.0,8.0,8.0,,24.0,1,Eliminated Week 3,11,Actor/Actress
14,3,Sherri Sheperd,Valentin Chmerkovskiy,8.0,8.0,8.0,,24.0,0,Eliminated Week 4,10,Actor/Actress
14,3,Melissa Gilbert,Maksim Chmerkoskiy,8.0,8.0,8.0,,24.0,0,Eliminated Week 8,5,Actor/Actress
14,3,Gavin DeGraw,Karina Smirnoff,8.0,8.0,8.0,,24.0,0,Eliminated Week 5,9,Singer/Rapper
14,3,Gladys Knight,Tristan MacManus,8.0,8.0,8.0,,24.0,0,Eliminated Week 6,8,Singer/Rapper
14,4,Donald Driver,Peta Murgatroyd,9.0,9.0,9.0,,27.0,0,1st Place,1,Athlete
14,4,Roshon Fegan,Chelsie Hightower,9.0,8.0,9.0,,26.0,0,Eliminated Week 8,6,Actor/Actress
14,4,Maria Menounos,Derek Hough,9.0,8.0,9.0,,26.0,0,Eliminated Week 9,4,TV Personality
14,4,Katherine Jenkins,Mark Ballas,8.0,8.0,8.0,,24.0,0,2nd Place,2,Singer/Rapper
14,4,Gavin DeGraw,Karina Smirnoff,8.0,8.0,7.0,,23.0,0,Eliminated Week 5,9,Singer/Rapper
14,4,William Levy,Cheryl Burke,7.0,7.0,8.0,,22.0,0,3rd Place,3,Actor/Actress
14,4,Jaleel White,Kym Johnson,8.0,7.0,7.0,,22.0,0,Eliminated Week 7,7,Actor/Actress
14,4,Melissa Gilbert,Maksim Chmerkoskiy,7.0,8.0,7.0,,22.0,0,Eliminated Week 8,5,Actor/Actress
14,4,Sherri Sheperd,Valentin Chmerkovskiy,7.0,7.0,7.0,,21.0,1,Eliminated Week 4,10,Actor/Actress
14,4,Gladys Knight,Tristan MacManus,7.0,6.0,7.0,,20.0,0,Eliminated Week 6,8,Singer/Rapper
14,5,William Levy,Cheryl Burke,10.0,9.0,10.0,,29.0,0,3rd Place,3,Actor/Actress
14,5,Katherine Jenkins,Mark Ballas,10.0,9.0,10.0,,29.0,0,2nd Place,2,Singer/Rapper
14,5,Donald Driver,Peta Murgatroyd,10.0,8.0,9.0,,27.0,0,1st Place,1,Athlete
14,5,Maria Menounos,Derek Hough,9.0,9.0,9.0,,27.0,0,Eliminated Week 9,4,TV Personality
14,5,Roshon Fegan,Chelsie Hightower,9.0,8.0,9.0,,26.0,0,Eliminated Week 8,6,Actor/Actress
14,5,Jaleel White,Kym Johnson,8.0,8.0,8.0,,24.0,0,Eliminated Week 7,7,Actor/Actress
14,5,Gladys Knight,Tristan MacManus,7.0,7.0,8.0,,22.0,0,Eliminated Week 6,8,Singer/Rapper
14,5,Melissa Gilbert,Maksim Chmerkoskiy,7.0,7.0,7.0,,21.0,0,Eliminated Week 8,5,Actor/Actress
14,5,Gavin DeGraw,Karina Smirnoff,6.0,6.0,7.0,,19.0,1,Eliminated Week 5,9,Singer/Rapper
14,6,Katherine Jenkins,Mark Ballas,13.3333,12.3333,13.3333,,38.9999,0,2nd Place,2,Singer/Rapper
14,6,Jaleel White,Kym Johnson,12.6666,11.6666,12.6666,,36.9998,0,Eliminated Week 7,7,Actor/Actress
14,6,William Levy,Cheryl Burke,12.0,11.0,13.0,,36.0,0,3rd Place,3,Actor/Actress
14,6,Donald Driver,Peta Murgatroyd,11.3333,11.3333,11.3333,,33.9999,0,1st Place,1,Athlete
14,6,Melissa Gilbert,Maksim Chmerkoskiy,10.0,10.0,10.0,,30.0,0,Eliminated Week 8,5,Actor/Actress
14,6,Maria Menounos,Derek Hough,9.3333,10.3333,10.3333,,29.999899999999997,0,Eliminated Week 9,4,TV Personality
14,6,Roshon Fegan,Chelsie Hightower,8.6666,9.6666,9.6666,,27.9998,0,Eliminated Week 8,6,Actor/Actress
14,6,Gladys Knight,Tristan MacManus,8.0,8.0,8.0,,24.0,1,Eliminated Week 6,8,Singer/Rapper
14,7,Maria Menounos,Derek Hough,10.0,9.0,9.5,,28.5,0,Eliminated Week 9,4,TV Personality
14,7,Katherine Jenkins,Mark Ballas,9.5,8.5,9.0,,27.0,0,2nd Place,2,Singer/Rapper
14,7,William Levy,Cheryl Burke,9.0,8.5,9.0,,26.5,0,3rd Place,3,Actor/Actress
14,7,Donald Driver,Peta Murgatroyd,9.0,8.5,9.0,,26.5,0,1st Place,1,Athlete
14,7,Roshon Fegan,Chelsie Hightower,9.5,8.0,8.5,,26.0,0,Eliminated Week 8,6,Actor/Actress
14,7,Jaleel White,Kym Johnson,9.0,8.0,8.5,,25.5,1,Eliminated Week 7,7,Actor/Actress
14,7,Melissa Gilbert,Maksim Chmerkoskiy,8.0,7.5,8.0,,23.5,0,Eliminated Week 8,5,Actor/Actress
14,8,William Levy,Cheryl Burke,9.5,9.5,9.5,,28.5,0,3rd Place,3,Actor/Actress
14,8,Roshon Fegan,Chelsie Hightower,9.5,9.0,9.5,,28.0,1,Eliminated Week 8,6,Actor/Actress
14,8,Donald Driver,Peta Murgatroyd,9.5,9.0,9.0,,27.5,0,1st Place,1,Athlete
14,8,Katherine Jenkins,Mark Ballas,9.0,9.0,9.5,,27.5,0,2nd Place,2,Singer/Rapper
14,8,Maria Menounos,Derek Hough,9.5,7.5,9.5,,26.5,0,Eliminated Week 9,4,TV Personality
14,8,Melissa Gilbert,Maksim Chmerkoskiy,8.5,8.5,8.5,,25.5,1,Eliminated Week 8,5,Actor/Actress
14,9,Maria Menounos,Derek Hough,10.0,9.5,10.0,,29.5,1,Eliminated Week 9,4,TV Personality
14,9,William Levy,Cheryl Burke,9.5,9.5,10.0,,29.0,0,3rd Place,3,Actor/Actress
14,9,Donald Driver,Peta Murgatroyd,9.5,9.0,10.0,,28.5,0,1st Place,1,Athlete
14,9,Katherine Jenkins,Mark Ballas,9.5,9.0,9.5,,28.0,0,2nd Place,2,Singer/Rapper
14,10,Katherine Jenkins,Mark Ballas,10.0,10.0,10.0,,30.0,0,2nd Place,2,Singer/Rapper
14,10,William Levy,Cheryl Burke,10.0,9.6666,10.0,,29.666600000000003,0,3rd Place,3,Actor/Actress
14,10,Donald Driver,Peta Murgatroyd,10.0,9.6666,10.0,,29.666600000000003,0,1st Place,1,Athlete
15,1,Emmitt Smith,Cheryl Burke,8.0,8.5,8.0,,24.5,0,Eliminated Week 9,4,Athlete
15,1,Gilles Marini,Peta Murgatroyd,8.0,8.0,8.0,,24.0,0,Eliminated Week 8,6,Actor/Actress
15,1,Sabrina Bryan,Louis van Amstel,7.5,7.5,7.5,,22.5,0,Eliminated Week 6,8,Actor/Actress
15,1,Apolo Anton Ohno,Karina Smirnoff,7.5,7.0,7.5,,22.0,0,Eliminated Week 9,5,Athlete
15,1,Shawn Johnson,Derek Hough,8.0,6.5,7.5,,22.0,0,2nd Place,2,Athlete
15,1,Kelly Monaco,Valentin Chmerkovskiy,7.0,7.0,7.5,,21.5,0,3rd Place,3,Actor/Actress
15,1,Helio Castroneves,Chelsie Hightower,7.0,7.5,7.0,,21.5,0,Eliminated Week 3,10,Racing Driver
15,1,Drew Lachey,Anna Trebunskaya,7.0,7.0,7.5,,21.5,0,Eliminated Week 3,11,Singer/Rapper
15,1,Melissa Rycroft,Tony Dovolani,7.0,7.0,7.0,,21.0,0,1st Place,1,TV Personality
15,1,Joey Fatone,Kym Johnson,6.5,7.0,7.0,,20.5,0,Eliminated Week 2,12,Singer/Rapper
15,1,Bristol Palin,Mark Ballas,6.5,6.5,6.5,,19.5,0,Eliminated Week 4,9,TV Personality
15,1,Kirstie Alley,Maksim Chmerkoskiy,6.5,6.0,6.5,,19.0,0,Eliminated Week 8,7,Actor/Actress
15,1,Pamela Anderson,Tristan MacManus,5.5,5.5,6.0,,17.0,1,Eliminated Week 1,13,Model
15,2,Sabrina Bryan,Louis van Amstel,9.0,8.5,8.5,,26.0,0,Eliminated Week 6,8,Actor/Actress
15,2,Gilles Marini,Peta Murgatroyd,8.5,8.5,8.5,,25.5,0,Eliminated Week 8,6,Actor/Actress
